job_id,titles,teasers,companies,locations,categorys,subCategories,job_types,salaries,dateposted,datedisplay,url
75279018,Data Analyst (Oil and Gas | Trading) – 1 year contract,"Perform data collection, cleaning, and analysis tasks to derive actionable insights from trading data, market trends, and other relevant sources.",GMP Group HQ,Central Region,Information & Communication Technology,Business/Systems Analysts,Full time,"$5,000 – $6,500 per month",2024-04-19T09:25:11Z,7d ago,https://www.jobstreet.com.sg/job/75279018
75081466,"Bioinformatics Specialists (Lab of Systems Biology and Data Analytics), GIS","Bioinformatics Specialists (Laboratory of Systems Biology and Data Analytics), GIS","Agency for Science, Technology and Research (A*STAR)",Central Region,Science & Technology,Biotechnology & Genetics,Full time,,2024-04-12T02:41:45Z,14d ago,https://www.jobstreet.com.sg/job/75081466
75395701,Azure Data Architect,"Digital Business People is looking for a Microsoft Azure Expert in Data, who will deliver consulting/design services in this field.
Skill: Azure Da...",Digital business people,Central Region,Information & Communication Technology,Consultants,Contract/Temp,,2024-04-24T18:05:00Z,1d ago,https://www.jobstreet.com.sg/job/75395701
75165117,"Data Analyst Intern, Regional BI & Planning (Summer 2024)",-,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-16T08:51:42Z,10d ago,https://www.jobstreet.com.sg/job/75165117
75436985,"Principal Architect, Data Sharing and Collaboration, Field CTO Office",Our Sales Engineering organization is seeking a Principal Data Platform Architect focused in Data Apps to join our Field CTO Office who can provide...,Snowflake,Central Region,Information & Communication Technology,Architects,Full time,,2024-04-26T05:54:00Z,6h ago,https://www.jobstreet.com.sg/job/75436985
75095383,Data Analyst,"-Major Foreign-Based Manufacturing Organisation in Singapore
-Key Data Role in Singapore
-Employee-Centric Environment",Hudson Global Resources ( HQ ),Central Region,Information & Communication Technology,Business/Systems Analysts,Full time,To be advised,2024-04-12T09:23:58Z,14d ago,https://www.jobstreet.com.sg/job/75095383
75310200,"Data Analyst Intern - Customer Service Chatbot, Regional Operations",-,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Information & Communication Technology,Management,Casual/Vacation,,2024-04-22T02:56:48Z,4d ago,https://www.jobstreet.com.sg/job/75310200
75332121,"Senior/Executive, Value Based Care",a) The Executive will support the organisation’s strategic growth and development in the area of Value Based Care (VBC) under Clinical & Academic D...,National Healthcare Group Corporate Office (HQ),Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-22T14:11:00Z,3d ago,https://www.jobstreet.com.sg/job/75332121
75429139,Senior/ Analyst (Portfolio Management),The role will be exposed to opportunities to network and learn about the LNG and electricity markets.,Singapore LNG Corporation Pte Ltd,Central Region,"Mining, Resources & Energy",Analysis & Reporting,Full time,,2024-04-26T06:25:11Z,5h ago,https://www.jobstreet.com.sg/job/75429139
75198960,HR Data Analyst (Bank),"Join as HR Data Specialist—shape impactful analytics, forge partnerships, and drive finance's future in a dynamic team. Your opportunity starts here!",Elitez Pte Ltd,Central Region,Banking & Financial Services,Analysis & Reporting,Contract/Temp,"$4,000 – $6,000 per month",2024-04-17T08:04:13Z,9d ago,https://www.jobstreet.com.sg/job/75198960
75367694,Associate Director (Analytics),"We drive a culture that is forward-looking. With a strong passion for IT, our people are always striving to improve, push boundaries and innovate w...",Yale-NUS College,Central Region,Information & Communication Technology,Security,Full time,,2024-04-22T12:00:00Z,3d ago,https://www.jobstreet.com.sg/job/75367694
75192079,Internship - Data Science Analyst,"Does this sound like just the right challenge for you? If so, we look forward to getting to know you!",Infineon Technologies,Central Region,Information & Communication Technology,Engineering - Software,Contract/Temp,,2024-04-17T06:06:06Z,9d ago,https://www.jobstreet.com.sg/job/75192079
75395500,Senior LNG & Gas Market Data Analyst,Kpler is looking for an experienced Analyst in Singapore to help support and further develop our industry-leading LNG products. Our constantly evol...,KPLER PTE. LTD.,Central Region,Marketing & Communications,Market Research & Analysis,Full time,,2024-04-24T18:09:00Z,1d ago,https://www.jobstreet.com.sg/job/75395500
75369435,Lead/ Senior Research Analyst,"As a Research Analyst, you will drive new applications of data science through the novel use of established methods, as well as learn and apply new...",Central Provident Fund Board,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-23T13:45:00Z,2d ago,https://www.jobstreet.com.sg/job/75369435
75367658,Business Intelligence Analyst,Commercial Excellence as part of the Asia Business Excellence team will lead the change in the region’s commercial organization through the develop...,Yara Asia Pte Ltd,Central Region,Information & Communication Technology,Business/Systems Analysts,Full time,,2024-04-23T13:41:00Z,2d ago,https://www.jobstreet.com.sg/job/75367658
75376409,"Data Engineer, Sensor & Machine Learning Lab (6241)",-,Changi Airport Group (Singapore) Pte. Ltd.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-24T04:20:45Z,2d ago,https://www.jobstreet.com.sg/job/75376409
75352859,Data Engineer,Vanguard is a boutique software house that specialises in realising clients' business goals into enterprise grade cloud-native WebApps.,Vanguard Software Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-23T08:27:11Z,3d ago,https://www.jobstreet.com.sg/job/75352859
75151790,Customer Data Specialist (Data Analyst/ SAP/ PowerBI),Our client is an American technology & semiconductor company that primarily supplied programmable logic devices.,Manpower Staffing Services (S) Pte Ltd - Head Office,East Region,Information & Communication Technology,Database Development & Administration,Contract/Temp,"$3,500 – $4,000 per month",2024-04-16T02:44:23Z,10d ago,https://www.jobstreet.com.sg/job/75151790
75277767,Business Intelligence Solution Analyst - SG Business Intelligence,-,SHOPEE SINGAPORE PRIVATE LIMITED,Singapore,Information & Communication Technology,Business/Systems Analysts,Full time,,2024-04-19T08:50:55Z,7d ago,https://www.jobstreet.com.sg/job/75277767
75185030,"Executive/Senior Executive, NUHS Education & Research Office(6270)",-,National University Health System,Central Region,Education & Training,Research & Fellowships,Full time,,2024-04-17T02:43:46Z,9d ago,https://www.jobstreet.com.sg/job/75185030
75354945,Operations Analyst - Logistics/Analytics/Engineering (RPA / Python / Power BI),"AWS+VB
Qualified or interested candidates, please submit updated resume in MS format by using the Apply Now Button or email to beile.lim@cvistahr.com",CVista HR Consulting Pte Ltd,Central Region,Information & Communication Technology,Business/Systems Analysts,Full time,"$3,800 – $4,500 per month",2024-04-23T10:16:34Z,3d ago,https://www.jobstreet.com.sg/job/75354945
75144958,A&I Data Analyst (Finance),"Business Analyst or Data Analyst experience under Finance, Merchandising, and/or Supply Chain is preferred. Has experience and familiarity in repor...",ECCO Asia Pacific (Singapore) Pte Ltd,Central Region,"Manufacturing, Transport & Logistics",Analysis & Reporting,Full time,,2024-04-15T19:28:00Z,10d ago,https://www.jobstreet.com.sg/job/75144958
75144669,Data Analyst - AI Innovation Business,"1. Responsible for data analysis related to AI business, including user experience, model effectiveness, etc.
2. Improve data construction, observe...",BYTEDANCE PTE. LTD.,Central Region,Education & Training,Research & Fellowships,Full time,,2024-04-15T19:20:00Z,10d ago,https://www.jobstreet.com.sg/job/75144669
75302698,"Senior Manager / Manager, Research & Publishing",The prospect is expected to conduct quantitative and qualitative research as well as provide leadership and guidance to junior team members in the ...,Singapore Business Federation,Central Region,Marketing & Communications,Market Research & Analysis,Full time,,2024-04-21T14:41:00Z,4d ago,https://www.jobstreet.com.sg/job/75302698
75080575,"Post Doctoral Fellow (Laboratory of Systems Biology & Data Analytics), GIS","Post Doctoral Fellow (Laboratory of Systems Biology & Data Analytics), GIS","Agency for Science, Technology and Research (A*STAR)",Central Region,Science & Technology,Biotechnology & Genetics,Full time,,2024-04-12T02:14:02Z,14d ago,https://www.jobstreet.com.sg/job/75080575
75410620,Data Engineer - DBSG,"As a Data Engineer, you will design and construct robust and scalable data pipelines and architectures. Your work will enable other teams to use da...",Beyondsoft International (Singapore) Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-25T09:44:00Z,1d ago,https://www.jobstreet.com.sg/job/75410620
75254733,Regional Marketplace Operations Data Analyst (Campus Hiring 2024),-,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-19T03:22:53Z,7d ago,https://www.jobstreet.com.sg/job/75254733
75139507,"Data Analyst (Clinical, Ref:DMOIT)",You will be actively involved in data management of clinical research studies and long-term study databases for STCC. Your responsibilities will in...,National Cancer Centre Singapore Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-15T08:21:00Z,11d ago,https://www.jobstreet.com.sg/job/75139507
74996910,Data Analytics & Insights (Senior Executive),"Data Analytics & Insights (DAI) team under Group Care Plan Ops will support and work in close partnership with NUHS senior management, ",BGC Group Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,"$3,500 – $4,800 per month",2024-04-08T09:04:29Z,18d ago,https://www.jobstreet.com.sg/job/74996910
75186438,Internship - Data Analyst ( BE Manufacturing Excellence),"Does this sound like just the right challenge for you? If so, we look forward to getting to know you!",Infineon Technologies,Central Region,Information & Communication Technology,Business/Systems Analysts,Contract/Temp,,2024-04-17T03:18:48Z,9d ago,https://www.jobstreet.com.sg/job/75186438
75065647,Data Analyst / Scientist (Healthcare),"A data analyst/ scientist to offer analytics support, with a focus on delivering management information and insights to stakeholders.",GMP Group HQ,West Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,"$4,000 – $4,300 per month",2024-04-11T07:19:27Z,15d ago,https://www.jobstreet.com.sg/job/75065647
75206301,Senior Business Intelligence (BI) Data Analyst,"As a Senior BI Data Analyst, you will be an essential part of the GFA team, managing BAU activities and contributing to the delivery of insightful ...",Dyson Operations Pte Ltd,Central Region,Information & Communication Technology,Management,Full time,,2024-04-17T13:02:00Z,8d ago,https://www.jobstreet.com.sg/job/75206301
75410651,"VP, Data Product Manager (Enterprise Data Capability), Data Strategy Group","You will strive to build a high-performance enterprise data infrastructure, and create a results-driven approach with data products.
What will you ...",GIC Private Limited,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-25T10:37:00Z,1d ago,https://www.jobstreet.com.sg/job/75410651
75206205,Lead BI Analyst,The role of Lead BI Analyst will be a key member of the GFA team as we continue to produce insightful analytics for our global stakeholders across ...,Dyson Operations Pte Ltd,Central Region,Information & Communication Technology,Management,Full time,,2024-04-17T13:02:00Z,8d ago,https://www.jobstreet.com.sg/job/75206205
75182525,Data Analyst - Insurance,-,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Banking & Financial Services,Analysis & Reporting,Full time,,2024-04-17T01:30:57Z,9d ago,https://www.jobstreet.com.sg/job/75182525
75368954,Research Associate (Environmental Analytics),The project is a partnership between the National University of Singapore and the Singapore Housing Development Board. It is funded through the Min...,Yale-NUS College,Central Region,Education & Training,Research & Fellowships,Full time,,2024-04-22T12:00:00Z,3d ago,https://www.jobstreet.com.sg/job/75368954
75354717,Data Engineer (Phillip Nova),"Strong programming skills in languages such as Python, Java, or Scala.
Experience with databases (SQL, NoSQL) and data modeling.",Phillip Nova Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-23T10:02:14Z,3d ago,https://www.jobstreet.com.sg/job/75354717
75140133,Data Analyst,"As a data analyst at Elevate Tech, you will be responsible for analyzing, interpreting, and visualizing data to identify trends and patterns which ...",ELEVATE TECH PTE. LTD.,Central Region,Information & Communication Technology,Business/Systems Analysts,Full time,,2024-04-15T08:21:00Z,11d ago,https://www.jobstreet.com.sg/job/75140133
75367532,Senior Data Scientist (Supply Planning),"We are currently seeking a Senior Data Scientist to augment our team. In this role, you will have the unique opportunity to leverage big data to de...",GRABTAXI HOLDINGS PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-23T19:10:00Z,2d ago,https://www.jobstreet.com.sg/job/75367532
75370063,CLOUD ENGINEER,We are looking for a skilled Data Analyst who specializes in Kusto Query Language (KQL) to extract insights from our vast datasets. The ideal candi...,Unison Consulting Pte. Ltd.,East Region,Banking & Financial Services,Analysis & Reporting,Contract/Temp,,2024-04-23T13:44:00Z,2d ago,https://www.jobstreet.com.sg/job/75370063
75386044,Internal Auditor / 12 Months Contract,"3-5 years with at least 2 years in Internal Audit, preferably with a degree in Accountancy and Business",APBA TG Human Resource Pte Ltd,Central Region,Accounting,Audit - Internal,Contract/Temp,"$3,100 – $3,600 per month",2024-04-24T09:18:07Z,2d ago,https://www.jobstreet.com.sg/job/75386044
74991576,"Assistant Manager, Data and Analytics.",-,Nanyang Technological University,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-08T06:00:45Z,18d ago,https://www.jobstreet.com.sg/job/74991576
75287690,Senior data,"We are seeking a skilled Data Modeler to join our team. The Data Modeler will be responsible for designing, implementing, and maintaining data mode...",Allegis Group Singapore Pte Ltd,Central Region,Information & Communication Technology,Testing & Quality Assurance,Full time,,2024-04-19T16:53:00Z,6d ago,https://www.jobstreet.com.sg/job/75287690
75216304,"Enterprise Analytics, Specialist",Assist process owners to achieve success in their process and data workflow transformation journey.,AIA SINGAPORE PRIVATE LIMITED,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-18T01:33:45Z,8d ago,https://www.jobstreet.com.sg/job/75216304
75145155,Data Analyst - AI Innovation Business,"1. Responsible for data analysis related to AI business, including user experience, model effectiveness, etc.
2. Improve data construction, observe...",BYTEDANCE PTE. LTD.,Central Region,Education & Training,Research & Fellowships,Full time,,2024-04-15T18:49:00Z,10d ago,https://www.jobstreet.com.sg/job/75145155
75367643,"Sr. Manager, Marketing Strategy and Analytics","Join the team as Twilio’s next Senior Manager, Marketing Strategy and Analytics, supporting the APJ region.
Who we are & why we’re hiring
Twilio po...",Twilio - Business Communications and Data Solutions,Central Region,Marketing & Communications,Marketing Communications,Full time,,2024-04-23T06:25:00Z,3d ago,https://www.jobstreet.com.sg/job/75367643
75277740,Business Intelligence Analyst - SG Business Intelligence,-,SHOPEE SINGAPORE PRIVATE LIMITED,Singapore,Information & Communication Technology,Business/Systems Analysts,Full time,,2024-04-19T08:49:31Z,7d ago,https://www.jobstreet.com.sg/job/75277740
75252923,"Fraud Data Analyst Intern - Trust and Safety, Regional Operations (Summer 2024)",-,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-19T02:58:02Z,7d ago,https://www.jobstreet.com.sg/job/75252923
75298934,Data Engineer (SSIS),"Prior experience as a Data Engineer, with a demonstrated capability to design and implement data models, ETL processes, and data integration soluti...",Goldtech Resources Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-21T02:17:00Z,5d ago,https://www.jobstreet.com.sg/job/75298934
75375520,Professional Officer (All Levels) in Business Analytics,-,Singapore Institute of Technology,Central Region,Call Centre & Customer Service,Customer Service - Call Centre,Contract/Temp,,2024-04-24T03:56:01Z,2d ago,https://www.jobstreet.com.sg/job/75375520
75167049,"Data Engineer/Scientist (Python, Java, Apache Spark, AWS)","As a Battery Insights Date Scientist in Singapore, you will architect and maintain robust data systems. Collaborate with cross-functional teams to ...",Durapower Technology (Singapore) Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-16T07:42:00Z,10d ago,https://www.jobstreet.com.sg/job/75167049
75296399,Senior Data Engineer,Senior Data Engineer with a leading banking client,Adecco Personnel Pte Ltd.,Central Region,Information & Communication Technology,Database Development & Administration,Full time,9000,2024-04-20T13:04:41Z,5d ago,https://www.jobstreet.com.sg/job/75296399
75332218,Data Engineer( Sparks Developer ),"Leveraging the latest technology to develop mission critical applications from scratch. design, develop, test and deploy new applications as part o...",TECHNOPALS CONSULTANTS PTE. LTD.,West Region,Information & Communication Technology,Engineering - Software,Contract/Temp,,2024-04-22T14:12:00Z,3d ago,https://www.jobstreet.com.sg/job/75332218
75144926,"Data Scientist (Gen AI), Manager, Data & AI, Technology Consulting","We are looking for a Data Scientist within the DnA team in our Singapore office. This role is offered on a flexible full time basis.
Your key respo...",Ernst & Young Solutions LLP,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-15T17:47:00Z,10d ago,https://www.jobstreet.com.sg/job/75144926
75287808,Data Analyst (Banking Enterprise Data Management),"- Assist Enterprise Data Management (EDM) on user queries, data investigation, user acceptance testing, data quality and completeness check, reconc...",D L Resources Pte Ltd,Central Region,Information & Communication Technology,Business/Systems Analysts,Contract/Temp,,2024-04-19T16:12:00Z,6d ago,https://www.jobstreet.com.sg/job/75287808
75402823,"Senior Executive, Reporting & Analytics, (Insurance/$5000)(ID: 606561)",Data Analyst,PERSOLKELLY Singapore Pte Ltd (Formerly Kelly Services Singapore Pte Ltd),Central Region,Banking & Financial Services,Analysis & Reporting,Full time,"$4,000 – $5,000 per month",2024-04-25T06:19:11Z,1d ago,https://www.jobstreet.com.sg/job/75402823
75314410,Data Science & AI - Classroom Assistant Trainer,Experienced in Data Science & AI through study or work.,Institute Of Data Pte. Ltd.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-22T04:46:31Z,4d ago,https://www.jobstreet.com.sg/job/75314410
75435965,Deputy/Assistant Director (Resolution Office) (1-Yr Contract),"As part of the RSO team, you will play an important role in championing the resolution perspective within MAS’ Financial Supervision Group and enha...",Monetary Authority of Singapore (MAS),Central Region,Banking & Financial Services,Management,Contract/Temp,,2024-04-26T06:01:00Z,5h ago,https://www.jobstreet.com.sg/job/75435965
75288103,"Intern - Assurance, Audit Analytics Technology",You will be an integral and trusted member of the Assurance team where you will perform dual roles in helping drive data analytics and automation s...,Ernst & Young Solutions LLP,Central Region,Information & Communication Technology,Business/Systems Analysts,Full time,,2024-04-19T14:15:00Z,6d ago,https://www.jobstreet.com.sg/job/75288103
75018380,IT Data Analyst,Data Analyst role to analyze data in company perspectives using data virtualization and improvement.,Shimano Singapore Pte Ltd,West Region,Information & Communication Technology,Business/Systems Analysts,Full time,"$3,400 – $5,000 per month",2024-04-12T00:23:06Z,14d ago,https://www.jobstreet.com.sg/job/75018380
75371174,Data Engineer (Contract),Data Engineer (Contract),Kerry Consulting Pte Ltd,Central Region,Information & Communication Technology,Engineering - Software,Contract/Temp,Day rate - Multi year project,2024-04-24T03:09:03Z,2d ago,https://www.jobstreet.com.sg/job/75371174
75277683,Business Intelligence Analyst (Operations) - SG Business Intelligence,-,SHOPEE SINGAPORE PRIVATE LIMITED,Singapore,Information & Communication Technology,Business/Systems Analysts,Full time,,2024-04-19T08:47:17Z,7d ago,https://www.jobstreet.com.sg/job/75277683
74995545,Business Analyst| Data Analytics up to $8K (MNC/ BANK),Participate in data projects for Investment Advisory and Products team ,Adecco Personnel Pte Ltd.,Central Region,Banking & Financial Services,Banking - Business,Contract/Temp,,2024-04-08T07:50:22Z,18d ago,https://www.jobstreet.com.sg/job/74995545
75142478,Lead Data Scientist II,Operations Research: Understand strategic business objectives and provide advanced analytical research; use statistical and mathematical programmin...,FedEx Express AMEA,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-15T10:58:00Z,11d ago,https://www.jobstreet.com.sg/job/75142478
75179652,"Executive/Senior Executive, NUHS Education & Research Office(6270)","To leverage data-driven insights and analysis in support of the overall mission and objectives of NUHS, aiming to improve patient care outcomes, en...",National University Health System,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-16T20:22:00Z,9d ago,https://www.jobstreet.com.sg/job/75179652
75140102,MI Analytics Solution Analyst,The role is responsible for implementing the analytics solutions within the Transformation Programme. The individual will work with the FFP Data wo...,Prudential (WM Group- Linda Quah),Central Region,Banking & Financial Services,Analysis & Reporting,Full time,,2024-04-15T08:29:00Z,11d ago,https://www.jobstreet.com.sg/job/75140102
75331586,Manufacturing Intelligence Director,The Manufacturing Intelligence Director is a critical transformational role supporting the delivery of GSK’s Smart manufacturing programme focused ...,GlaxoSmithKline Pte Ltd,Central Region,"Manufacturing, Transport & Logistics",Management,Full time,,2024-04-22T16:37:00Z,3d ago,https://www.jobstreet.com.sg/job/75331586
75333605,Manufacturing Intelligence Director,The Manufacturing Intelligence Director is a critical transformational role supporting the delivery of GSK’s Smart manufacturing programme focused ...,GlaxoSmithKline Pte Ltd,Central Region,"Manufacturing, Transport & Logistics",Management,Full time,,2024-04-22T17:18:00Z,3d ago,https://www.jobstreet.com.sg/job/75333605
75276821,"Business Intelligence Analyst - Business Intelligence, Cross Border",The Cross Border team at Shopee empowers sellers from all over the world to sell into the Southeast Asia and Taiwan region. The team helps...,SHOPEE SINGAPORE PRIVATE LIMITED,Singapore,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-19T08:16:34Z,7d ago,https://www.jobstreet.com.sg/job/75276821
75163182,Business Intelligence Analyst,The Business Intelligence Analyst will play a crucial role in extracting meaningful insights from data to contribute to strategic decision-making.,Duotech Pte. Ltd.,Central Region,Information & Communication Technology,Business/Systems Analysts,Full time,"$7,000 – $10,000 per month",2024-04-16T07:22:41Z,10d ago,https://www.jobstreet.com.sg/job/75163182
75145027,Senior Data Analyst-Customer Service Platform,"1. Responsible for building and improving overseas e-commerce business customer service data evaluation and monitoring system, including service ex...",BYTEDANCE PTE. LTD.,Central Region,Education & Training,Research & Fellowships,Full time,,2024-04-15T18:43:00Z,10d ago,https://www.jobstreet.com.sg/job/75145027
75144851,Data scientist,"As a data scientist at Elevate Tech, you will be responsible for creating algorithms and models to to improve Elevate Tech’s predictive maintenance...",ELEVATE TECH PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-15T19:27:00Z,10d ago,https://www.jobstreet.com.sg/job/75144851
75423910,CPBB Digital Banking - Apprenticeship,-,Standard Chartered Bank,Central Region,Banking & Financial Services,Banking - Retail/Branch,Full time,,2024-04-26T03:28:40Z,8h ago,https://www.jobstreet.com.sg/job/75423910
75327853,Data Engineer (1-Year Renewable Contract),We are seeking an experienced Data Engineer to join our dynamic Data Analytics & Insights team. The ideal candidate will bring strong technical exp...,FCM,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-22T08:46:00Z,4d ago,https://www.jobstreet.com.sg/job/75327853
75246731,Data Engineer Intern - Marketplace Intelligence & Data (Summer 2024),--,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-19T01:40:09Z,7d ago,https://www.jobstreet.com.sg/job/75246731
75367494,"FVP, AI & Machine Learning Practitioner, Data Management Office",-,United Overseas Bank Limited (UOB),Central Region,Information & Communication Technology,Database Development & Administration,Full time,,2024-04-24T02:25:31Z,2d ago,https://www.jobstreet.com.sg/job/75367494
75183991,Auto-finance Middle Office Intern – Business Analytics,"X Star Technology, a leading fin-tech company, is seeking a motivated, detail-oriented and analytical intern to join our team",X Star Technology Pte Ltd,Central Region,Banking & Financial Services,Analysis & Reporting,Part time,"$800 – $1,200 per month",2024-04-17T02:14:09Z,9d ago,https://www.jobstreet.com.sg/job/75183991
75341658,Junior Quantitative Analyst,Junior Quantitative Analyst- Fresh Graduates are welcomed,Ambition Group Singapore Pte. Ltd. (SG),Central Region,Banking & Financial Services,Other,Full time,$96000.00 - $120000.00 p.a.,2024-04-23T03:11:09Z,3d ago,https://www.jobstreet.com.sg/job/75341658
75384219,"AVP/Manager Data Engineer, GMET",-,United Overseas Bank Limited (UOB),Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-04-24T08:08:38Z,2d ago,https://www.jobstreet.com.sg/job/75384219
75028778,Data Analyst,"As a Data Engineer, you will:
● Build robust distributed systems to process large scale data streams into useful applications
● Engineer fast, real...",CINCH SG PTE. LTD.,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-04-09T12:48:00Z,16d ago,https://www.jobstreet.com.sg/job/75028778
75224235,"Senior Consultant, Data & AI Strategy",-,NCS Pte Ltd,Central Region,Information & Communication Technology,Consultants,Full time,"$10,000 – $15,000 per month",2024-04-18T05:19:49Z,8d ago,https://www.jobstreet.com.sg/job/75224235
75222479,"Data Analyst Intern - Warehouse Operations, Regional Operations (Summer 2024)",-,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,"Manufacturing, Transport & Logistics","Warehousing, Storage & Distribution",Full time,,2024-04-18T04:17:59Z,8d ago,https://www.jobstreet.com.sg/job/75222479
75310060,Data Engineer - Marketplace Intelligence and Data,-,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-04-22T02:53:28Z,4d ago,https://www.jobstreet.com.sg/job/75310060
75331929,AI Systems Intern,You have a passion for learning. You are passionate about the field of large-scale distributed computing in AI and HPC workloads. You take responsi...,Advanced Micro Devices (S) Pte Ltd,East Region,Design & Architecture,Web & Interaction Design,Full time,,2024-04-22T16:15:00Z,3d ago,https://www.jobstreet.com.sg/job/75331929
75132194,"Senior/Executive, Business Analytics",business analytics duties such as preparing and analysing operational data,National Cancer Centre Singapore Pte Ltd,Central Region,Information & Communication Technology,Business/Systems Analysts,Full time,,2024-04-15T07:12:46Z,11d ago,https://www.jobstreet.com.sg/job/75132194
75295775,Head of Analytics and Business Intelligence,"Are you passionate about shaping the future of data architecture, business intelligence and realize the inherent value? BW LPG, a global leader in ...",Hyperscal Solutions,Central Region,Information & Communication Technology,Programme & Project Management,Full time,,2024-04-20T09:06:00Z,6d ago,https://www.jobstreet.com.sg/job/75295775
75327915,Lead / Senior Emission Analyst,"As a Lead / Senior Emission Analyst in Global Sustainability Team, you will be responsible for leading critical emissions data collection at Micron...",MICRON SEMICONDUCTOR ASIA OPERATIONS PTE LTD,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-04-22T08:55:00Z,4d ago,https://www.jobstreet.com.sg/job/75327915
75066089,Data Analyst (Tableau Engineer),Data Analyst (Tableau Engineer) at Bank - Minimum of 5 years of experience as a Data Analyst,A-IT Software Services Pte Ltd,Singapore,Information & Communication Technology,Business/Systems Analysts,Contract/Temp,"$4,000 – $6,000 per month",2024-04-11T07:45:06Z,15d ago,https://www.jobstreet.com.sg/job/75066089
75407448,Data Engineer – Spark Developer,"This is an exciting opportunity to expand your skill set, achieve job satisfaction and work-life balance. More details as below.
Job Type: One-year...",AVN DIGITAL PTE. LTD.,East Region,Information & Communication Technology,Engineering - Software,Contract/Temp,,2024-04-25T06:22:00Z,1d ago,https://www.jobstreet.com.sg/job/75407448
75206613,"Director, Data Science","At American Express, you’ll be recognized for your contributions, leadership, and impact—every colleague has the opportunity to share in the compan...",AMERICAN EXPRESS INNOVATION LABORATORIES LIMITED (SINGAPORE BRANCH),Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-04-17T13:40:00Z,8d ago,https://www.jobstreet.com.sg/job/75206613
75179292,Visiting Fellow (Statistics and Data Science),The Department of Statistics and Data Science at the National University of Singapore invites applications for Departmental Postdoc Positions. Thes...,Yale-NUS College,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-16T20:23:00Z,9d ago,https://www.jobstreet.com.sg/job/75179292
75397680,Research Engineer (Engineering/ AI / Machine Learning) - WP3 (Job no: 498350),-,Singapore Institute of Technology,Central Region,Information & Communication Technology,Engineering - Software,Contract/Temp,,2024-04-25T02:05:50Z,1d ago,https://www.jobstreet.com.sg/job/75397680
75369287,Teaching Assistant (Statistics and Data Science),"As a Teaching Assistant (TA), you will have the opportunity to share your expertise and passion for statistical and data science with undergraduate...",Yale-NUS College,Central Region,Education & Training,Teaching - Tertiary,Full time,,2024-04-14T12:00:00Z,11d ago,https://www.jobstreet.com.sg/job/75369287
